date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:27:11	29577/29577	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:38:50%20GMT	http://che.uop.edu.pk/resource-facility-management-scheme-of-study.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/resource-facility-management-scheme-of-study.html	(from http://che.uop.edu.pk/resource-facility-management-introduction.php)
11:27:15	27577/27577	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:38:54%20GMT	http://che.uop.edu.pk/textile-clothing-department-pictures.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/textile-clothing-department-pictures.html	(from http://che.uop.edu.pk/textile-clothing-introduction.php)
11:27:16	36171/36171	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:38:52%20GMT	http://che.uop.edu.pk/textile-clothing-faculty.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/textile-clothing-faculty.html	(from http://che.uop.edu.pk/textile-clothing-introduction.php)
11:27:16	29506/29506	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:38:54%20GMT	http://che.uop.edu.pk/textile-clothing-scheme-of-study.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/textile-clothing-scheme-of-study.html	(from http://che.uop.edu.pk/textile-clothing-introduction.php)
11:27:19	26994/26994	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:38:58%20GMT	http://che.uop.edu.pk/textile-clothing-research-publications.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/textile-clothing-research-publications.html	(from http://che.uop.edu.pk/textile-clothing-introduction.php)
11:27:20	110460/110460	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:38:52%20GMT	http://che.uop.edu.pk/textile-clothing.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/textile-clothing.html	(from http://che.uop.edu.pk/textile-clothing-introduction.php)
11:27:22	31079/31079	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:00%20GMT	http://che.uop.edu.pk/computer-science-faculty.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/computer-science-faculty.html	(from http://che.uop.edu.pk/computer-science-introduction.php)
11:27:25	26980/26980	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:03%20GMT	http://che.uop.edu.pk/computer-science-scheme-of-study.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/computer-science-scheme-of-study.html	(from http://che.uop.edu.pk/computer-science-introduction.php)
11:27:25	32725/32725	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:02%20GMT	http://che.uop.edu.pk/computer-science-department-pictures.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/computer-science-department-pictures.html	(from http://che.uop.edu.pk/computer-science-introduction.php)
11:27:25	26992/26992	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:04%20GMT	http://che.uop.edu.pk/computer-science-research-publications.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/computer-science-research-publications.html	(from http://che.uop.edu.pk/computer-science-introduction.php)
11:27:25	78220/78220	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:38:59%20GMT	http://che.uop.edu.pk/computer-science.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/computer-science.html	(from http://che.uop.edu.pk/computer-science-introduction.php)
11:27:28	45111/45111	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:07%20GMT	http://che.uop.edu.pk/english.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/english.html	(from http://che.uop.edu.pk/english-introduction.php)
11:27:29	29709/29709	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:08%20GMT	http://che.uop.edu.pk/english-faculty.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/english-faculty.html	(from http://che.uop.edu.pk/english-introduction.php)
11:27:29	27512/27512	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:08%20GMT	http://che.uop.edu.pk/english-department-pictures.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/english-department-pictures.html	(from http://che.uop.edu.pk/english-introduction.php)
11:27:30	26917/26917	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:10%20GMT	http://che.uop.edu.pk/english-scheme-of-study.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/english-scheme-of-study.html	(from http://che.uop.edu.pk/english-introduction.php)
11:27:31	26928/26928	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:11%20GMT	http://che.uop.edu.pk/english-research-publications.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/english-research-publications.html	(from http://che.uop.edu.pk/english-introduction.php)
11:27:32	34108/34108	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:12%20GMT	http://che.uop.edu.pk/pak-studies.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/pak-studies.html	(from http://che.uop.edu.pk/pak-studies-introduction.php)
11:27:34	29776/29776	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:13%20GMT	http://che.uop.edu.pk/pak-studies-faculty.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/pak-studies-faculty.html	(from http://che.uop.edu.pk/pak-studies-introduction.php)
11:27:34	27540/27540	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:14%20GMT	http://che.uop.edu.pk/pak-studies-department-pictures.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/pak-studies-department-pictures.html	(from http://che.uop.edu.pk/pak-studies-introduction.php)
11:27:36	26945/26945	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:15%20GMT	http://che.uop.edu.pk/pak-studies-scheme-of-study.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/pak-studies-scheme-of-study.html	(from http://che.uop.edu.pk/pak-studies-introduction.php)
11:27:36	26957/26957	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:16%20GMT	http://che.uop.edu.pk/pak-studies-research-publications.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/pak-studies-research-publications.html	(from http://che.uop.edu.pk/pak-studies-introduction.php)
11:27:41	32199/32199	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:18%20GMT	http://che.uop.edu.pk/science-faculty.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/science-faculty.html	(from http://che.uop.edu.pk/science-introduction.php)
11:27:41	31200/31200	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:18%20GMT	http://che.uop.edu.pk/science-department-pictures.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/science-department-pictures.html	(from http://che.uop.edu.pk/science-introduction.php)
11:27:41	29179/29179	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:18%20GMT	http://che.uop.edu.pk/science-scheme-of-study.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/science-scheme-of-study.html	(from http://che.uop.edu.pk/science-introduction.php)
11:27:42	92408/92408	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:17%20GMT	http://che.uop.edu.pk/science.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/science.html	(from http://che.uop.edu.pk/science-introduction.php)
11:27:42	26940/26940	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:23%20GMT	http://che.uop.edu.pk/science-research-publications.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/science-research-publications.html	(from http://che.uop.edu.pk/science-introduction.php)
11:27:46	33602/33602	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:24%20GMT	http://che.uop.edu.pk/urdu-islamiyat.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/urdu-islamiyat.html	(from http://che.uop.edu.pk/urdu-islamiyat-introduction.php)
11:27:46	27563/27563	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:26%20GMT	http://che.uop.edu.pk/urdu-islamiyat-department-pictures.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/urdu-islamiyat-department-pictures.html	(from http://che.uop.edu.pk/urdu-islamiyat-introduction.php)
11:27:47	29721/29721	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:25%20GMT	http://che.uop.edu.pk/urdu-islamiyat-faculty.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/urdu-islamiyat-faculty.html	(from http://che.uop.edu.pk/urdu-islamiyat-introduction.php)
11:27:47	26968/26968	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:27%20GMT	http://che.uop.edu.pk/urdu-islamiyat-scheme-of-study.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/urdu-islamiyat-scheme-of-study.html	(from http://che.uop.edu.pk/urdu-islamiyat-introduction.php)
11:27:48	35212/35212	---M-Z	200	added ('OK')	text/css	etag:W/%2228feccc0-898c%22	http://code.jquery.com/ui/1.11.2/themes/smoothness/jquery-ui.css	C:/My%20Web%20Sites/che.uop.edu.pk/code.jquery.com/ui/1.11.2/themes/smoothness/jquery-ui.css	(from http://che.uop.edu.pk/bsc-merit-list.php)
11:27:48	26980/26980	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:28%20GMT	http://che.uop.edu.pk/urdu-islamiyat-research-publications.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/urdu-islamiyat-research-publications.html	(from http://che.uop.edu.pk/urdu-islamiyat-introduction.php)
11:27:52	27910/27910	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:32%20GMT	http://che.uop.edu.pk/results-search.php?examid=351	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/results-searchc404.html	(from http://che.uop.edu.pk/results.php)
11:27:56	27910/27910	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:34%20GMT	http://che.uop.edu.pk/results-search.php?examid=352	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/results-searchbb61.html	(from http://che.uop.edu.pk/results.php)
11:27:56	29592/29592	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:34%20GMT	http://che.uop.edu.pk/convocation-details.php?id=6	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/convocation-details3a9f.html	(from http://che.uop.edu.pk/convocation.php)
11:27:56	35579/35579	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:35%20GMT	http://che.uop.edu.pk/convocation-details.php?id=5	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/convocation-detailsd61c.html	(from http://che.uop.edu.pk/convocation.php)
11:28:00	28488/28488	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:38%20GMT	http://che.uop.edu.pk/convocation-details.php?id=3	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/convocation-detailsd708.html	(from http://che.uop.edu.pk/convocation.php)
11:28:00	28948/28948	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:39%20GMT	http://che.uop.edu.pk/profile.php?id=3	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profiled708.html	(from http://che.uop.edu.pk/college-faculty.php)
11:28:01	34464/34464	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:40%20GMT	http://che.uop.edu.pk/profile.php?id=4	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profiledcfd.html	(from http://che.uop.edu.pk/college-faculty.php)
11:28:01	469356/469356	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-7296c%22	http://code.jquery.com/ui/1.11.2/jquery-ui.js	C:/My%20Web%20Sites/che.uop.edu.pk/code.jquery.com/ui/1.11.2/jquery-ui.js	(from http://che.uop.edu.pk/bsc-merit-list.php)
11:28:07	28819/28819	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:43%20GMT	http://che.uop.edu.pk/profile.php?id=25	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile9e43.html	(from http://che.uop.edu.pk/college-faculty.php)
11:28:09	44844/44844	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:44%20GMT	http://che.uop.edu.pk/profile.php?id=14	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile87f1.html	(from http://che.uop.edu.pk/college-faculty.php)
11:28:09	40841/40841	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:45%20GMT	http://che.uop.edu.pk/college-faculty.php?start=10	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/college-faculty76c3.html	(from http://che.uop.edu.pk/college-faculty.php)
11:28:09	86968/86968	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:43%20GMT	http://che.uop.edu.pk/profile.php?id=16	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile2728.html	(from http://che.uop.edu.pk/college-faculty.php)
11:28:09	28826/28826	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:50%20GMT	http://che.uop.edu.pk/profile.php?id=35	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile40ac.html	(from http://che.uop.edu.pk/faculty-art-and-design.php)
11:28:11	28949/28949	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:52%20GMT	http://che.uop.edu.pk/profile.php?id=38	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profilecdef.html	(from http://che.uop.edu.pk/faculty-art-and-design.php)
11:28:12	28834/28834	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:53%20GMT	http://che.uop.edu.pk/profile.php?id=40	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profileab5e.html	(from http://che.uop.edu.pk/faculty-art-and-design.php)
11:28:17	29668/29668	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:55%20GMT	http://che.uop.edu.pk/profile.php?id=55	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profilea9e4.html	(from http://che.uop.edu.pk/faculty-art-and-design.php)
11:28:17	28836/28836	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:55%20GMT	http://che.uop.edu.pk/profile.php?id=48	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile4944.html	(from http://che.uop.edu.pk/faculty-art-and-design.php)
11:28:17	28830/28830	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:56%20GMT	http://che.uop.edu.pk/profile.php?id=23	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile9c8a.html	(from http://che.uop.edu.pk/faculty-food-and-nutrition-sciences.php)
11:28:17	28836/28836	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:57%20GMT	http://che.uop.edu.pk/profile.php?id=42	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile6396.html	(from http://che.uop.edu.pk/faculty-food-and-nutrition-sciences.php)
11:28:19	28841/28841	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:59%20GMT	http://che.uop.edu.pk/profile.php?id=53	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile3ca5.html	(from http://che.uop.edu.pk/faculty-food-and-nutrition-sciences.php)
11:28:20	28850/28850	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:39:59%20GMT	http://che.uop.edu.pk/profile.php?id=60	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile011a.html	(from http://che.uop.edu.pk/faculty-food-and-nutrition-sciences.php)
11:28:21	28824/28824	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:00%20GMT	http://che.uop.edu.pk/profile.php?id=30	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile8bcf.html	(from http://che.uop.edu.pk/faculty-human-development-and-family-studies.php)
11:28:21	29318/29318	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:01%20GMT	http://che.uop.edu.pk/profile.php?id=33	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profileef73.html	(from http://che.uop.edu.pk/faculty-human-development-and-family-studies.php)
11:28:24	29106/29106	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:02%20GMT	http://che.uop.edu.pk/profile.php?id=44	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profilea916.html	(from http://che.uop.edu.pk/faculty-human-development-and-family-studies.php)
11:28:25	35272/35272	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:03%20GMT	http://che.uop.edu.pk/profile.php?id=54	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile1e85.html	(from http://che.uop.edu.pk/faculty-human-development-and-family-studies.php)
11:28:25	28852/28852	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:04%20GMT	http://che.uop.edu.pk/profile.php?id=17	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile190a.html	(from http://che.uop.edu.pk/faculty-resource-and-facility-management.php)
11:28:25	31024/31024	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:04%20GMT	http://che.uop.edu.pk/profile.php?id=32	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profiledac1.html	(from http://che.uop.edu.pk/faculty-resource-and-facility-management.php)
11:28:28	28835/28835	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:08%20GMT	http://che.uop.edu.pk/profile.php?id=41	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile7df0.html	(from http://che.uop.edu.pk/faculty-resource-and-facility-management.php)
11:28:29	29116/29116	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:09%20GMT	http://che.uop.edu.pk/profile.php?id=47	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profilebb33.html	(from http://che.uop.edu.pk/faculty-resource-and-facility-management.php)
11:28:29	28590/28590	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:09%20GMT	http://che.uop.edu.pk/profile.php?id=43	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile2580.html	(from http://che.uop.edu.pk/faculty-resource-and-facility-management.php)
11:28:33	39883/39883	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:11%20GMT	http://che.uop.edu.pk/profile.php?id=31	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile6fb5.html	(from http://che.uop.edu.pk/faculty-textile-and-clothing.php)
11:28:33	29292/29292	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:11%20GMT	http://che.uop.edu.pk/profile.php?id=46	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile084d.html	(from http://che.uop.edu.pk/faculty-textile-and-clothing.php)
11:28:33	28830/28830	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:12%20GMT	http://che.uop.edu.pk/profile.php?id=52	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profilefddb.html	(from http://che.uop.edu.pk/faculty-textile-and-clothing.php)
11:28:33	28833/28833	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:11%20GMT	http://che.uop.edu.pk/profile.php?id=45	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile98dc.html	(from http://che.uop.edu.pk/faculty-textile-and-clothing.php)
11:28:35	29090/29090	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:15%20GMT	http://che.uop.edu.pk/profile.php?id=61	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile2fc6.html	(from http://che.uop.edu.pk/faculty-science.php)
11:28:36	28808/28808	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:15%20GMT	http://che.uop.edu.pk/profile.php?id=58	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile48db.html	(from http://che.uop.edu.pk/faculty-science.php)
11:28:38	33055/33055	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:17%20GMT	http://che.uop.edu.pk/profile.php?id=37	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile4411.html	(from http://che.uop.edu.pk/faculty-computer-studies.php)
11:28:40	32551/32551	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:18%20GMT	http://che.uop.edu.pk/profile.php?id=50	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile0c98.html	(from http://che.uop.edu.pk/faculty-computer-studies.php)
11:28:41	29951/29951	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:18%20GMT	http://che.uop.edu.pk/profile.php?id=24	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profileea25.html	(from http://che.uop.edu.pk/faculty-pak-studies.php)
11:28:41	28817/28817	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:19%20GMT	http://che.uop.edu.pk/profile.php?id=62	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile619c.html	(from http://che.uop.edu.pk/faculty-pak-studies.php)
11:28:42	28804/28804	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:21%20GMT	http://che.uop.edu.pk/profile.php?id=63	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile3221.html	(from http://che.uop.edu.pk/faculty-urdu.php)
11:28:42	28571/28571	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:22%20GMT	http://che.uop.edu.pk/profile.php?id=21	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/profile6258.html	(from http://che.uop.edu.pk/faculty-islamiyat.php)
11:28:44	28420/28420	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:24%20GMT	http://che.uop.edu.pk/faculty-forgot-password.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/faculty-forgot-password.html	(from http://che.uop.edu.pk/faculty-login.php)
11:28:46	28187/28187	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:25%20GMT	http://che.uop.edu.pk/students-academic-visits-details.php?id=5	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/students-academic-visits-detailsd61c.html	(from http://che.uop.edu.pk/students-academic-visits.php)
11:28:46	28429/28429	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:24%20GMT	http://che.uop.edu.pk/students-societies-details.php?id=5	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/students-societies-detailsd61c.html	(from http://che.uop.edu.pk/students-societies.php)
11:28:46	26790/26790	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:27%20GMT	http://che.uop.edu.pk/alumni-details.php?id=198	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-detailsc0fa.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:47	26797/26797	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:28%20GMT	http://che.uop.edu.pk/alumni-details.php?id=188	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-detailsd17a.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:49	26806/26806	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:29%20GMT	http://che.uop.edu.pk/alumni-details.php?id=178	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details4a77.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:50	26799/26799	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:29%20GMT	http://che.uop.edu.pk/alumni-details.php?id=175	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-detailsc281.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:50	26799/26799	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:30%20GMT	http://che.uop.edu.pk/alumni-details.php?id=174	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-detailsf546.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:51	26796/26796	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:31%20GMT	http://che.uop.edu.pk/alumni-details.php?id=173	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details4018.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:52	26790/26790	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:31%20GMT	http://che.uop.edu.pk/alumni-details.php?id=170	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details8562.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:55	26959/26959	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:33%20GMT	http://che.uop.edu.pk/alumni-details.php?id=169	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-detailsc572.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:55	26960/26960	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:34%20GMT	http://che.uop.edu.pk/alumni-details.php?id=167	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details03ea.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:55	26965/26965	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:34%20GMT	http://che.uop.edu.pk/alumni-details.php?id=166	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details73ca.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:55	26791/26791	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:35%20GMT	http://che.uop.edu.pk/alumni-details.php?id=165	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details1258.html	(from http://che.uop.edu.pk/alumni-list.php)
